Why	WRB	InitCap	O
,	,	other	O
except	IN	lowercase	O
skype_sync2.exe	NN	mixed	B-Indicator
,	,	other	O
are	VBP	lowercase	O
written	VBN	lowercase	O
in	IN	lowercase	O
Python	NNP	InitCap	B-System
and	CC	lowercase	O
packed	VBD	lowercase	O
to	TO	lowercase	O
binary	JJ	lowercase	O
files	NNS	lowercase	O
via	IN	lowercase	O
the	DT	lowercase	O
Py2exe	NNP	mixed	B-System
tool	NN	lowercase	O
.	.	other	O

This	DT	InitCap	O
sort	NN	lowercase	O
of	IN	lowercase	O
conversion	NN	lowercase	O
allows	NNS	lowercase	O
Python	NNP	InitCap	B-System
code	NN	lowercase	O
to	TO	lowercase	O
be	VB	lowercase	O
run	VBN	lowercase	O
in	IN	lowercase	O
a	DT	lowercase	O
Windows	NNP	InitCap	B-System
environment	NN	lowercase	O
without	IN	lowercase	O
pre-installed	JJ	lowercase	O
Python	NNP	InitCap	B-System
binaries	NNS	lowercase	O
.	.	other	O

msconf.exe	NN	lowercase	B-Indicator
is	VBZ	lowercase	O
the	DT	lowercase	O
main	JJ	lowercase	O
module	NN	lowercase	O
that	WDT	lowercase	O
provides	VBZ	lowercase	O
control	NN	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
implant	NN	lowercase	O
and	CC	lowercase	O
reverse	NN	lowercase	O
shell	NN	lowercase	O
feature	NN	lowercase	O
.	.	other	O

It	PRP	InitCap	O
opens	VBZ	lowercase	O
a	DT	lowercase	O
socket	NN	lowercase	O
on	IN	lowercase	O
the	DT	lowercase	O
victim	NN	lowercase	O
’	NNP	other	O
s	NN	lowercase	O
machine	NN	lowercase	O
and	CC	lowercase	O
connects	NNS	lowercase	O
with	IN	lowercase	O
a	DT	lowercase	O
server-side	JJ	lowercase	O
component	NN	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
implant	NN	lowercase	O
located	VBN	lowercase	O
at	IN	lowercase	O
54.67.109.199:6500	CD	other	B-Indicator
.	.	other	O

Before	IN	InitCap	O
connecting	VBG	lowercase	O
with	IN	lowercase	O
the	DT	lowercase	O
socket	NN	lowercase	O
,	,	other	O
it	PRP	lowercase	O
creates	VBZ	lowercase	O
a	DT	lowercase	O
malware	NN	lowercase	O
environment	NN	lowercase	O
in	IN	lowercase	O
‘	NNP	other	O
APPDATA/myupd	NNP	mixedCaps	B-Indicator
’	NNP	other	O
and	CC	lowercase	O
creates	VBZ	lowercase	O
a	DT	lowercase	O
sqlite3	JJ	mixed	O
database	NN	lowercase	O
there	EX	lowercase	O
–	NNP	other	O
‘	NNP	other	O
myupd_tmp\\mng.db	NN	lowercase	B-Indicator
’	NN	other	O
:	:	other	O
CREATE	NNP	ALLCAPS	O
TABLE	NNP	ALLCAPS	O
MANAGE	NNP	ALLCAPS	O
(	(	other	O
ID	NNP	ALLCAPS	O
INT	NNP	ALLCAPS	O
PRIMARY	NNP	ALLCAPS	O
KEY	NNP	ALLCAPS	O
NOT	NNP	ALLCAPS	O
NULL	NNP	ALLCAPS	O
,	,	other	O
Send	NNP	InitCap	O
INT	NNP	ALLCAPS	O
NOT	NNP	ALLCAPS	O
NULL	NNP	ALLCAPS	O
,	,	other	O
Keylogg	NNP	InitCap	O
INT	NNP	ALLCAPS	O
NOT	NNP	ALLCAPS	O
NULL	NNP	ALLCAPS	O
,	,	other	O
Screenshot	NNP	InitCap	O
INT	NNP	ALLCAPS	O
NOT	NNP	ALLCAPS	O
NULL	NNP	ALLCAPS	O
,	,	other	O
Audio	NNP	InitCap	O
INT	NNP	ALLCAPS	O
NOT	NNP	ALLCAPS	O
NULL	NNP	ALLCAPS	O
)	)	other	O
;	:	other	O
INSERT	NNP	ALLCAPS	O
INTO	NNP	ALLCAPS	O
MANAGE	NNP	ALLCAPS	O
(	(	other	O
ID	NNP	ALLCAPS	O
,	,	other	O
Send	NNP	InitCap	O
,	,	other	O
Keylogg	NNP	InitCap	O
,	,	other	O
Screenshot	NNP	InitCap	O
,	,	other	O
Audio	NNP	InitCap	O

)	)	other	O
VALUES	NNP	ALLCAPS	O
(	(	other	O
1	CD	numeric	O
,	,	other	O
1	CD	numeric	O
,	,	other	O
1	CD	numeric	O
,	,	other	O
1	CD	numeric	O
,	,	other	O
0	CD	numeric	O
)	)	other	O
Finally	RB	InitCap	O
,	,	other	O
the	DT	lowercase	O
malware	NN	lowercase	O
modifies	VBZ	lowercase	O
the	DT	lowercase	O
‘	JJ	other	O
Software\Microsoft\Windows\CurrentVersion\Run	NNP	mixedCaps	B-Indicator
’	NNP	other	O
registry	NN	lowercase	O
key	NN	lowercase	O
to	TO	lowercase	O
enable	VB	lowercase	O
autostart	NN	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
main	JJ	lowercase	O
module	NN	lowercase	O
.	.	other	O

The	DT	InitCap	O
code	NN	lowercase	O
contains	VBZ	lowercase	O
multiple	JJ	lowercase	O
comments	NNS	lowercase	O
in	IN	lowercase	O
Italian	JJ	InitCap	O
,	,	other	O
here	RB	lowercase	O
is	VBZ	lowercase	O
the	DT	lowercase	O
most	RBS	lowercase	O
noteworthy	JJ	lowercase	O
example	NN	lowercase	O
:	:	other	O
“	JJ	other	O
Receive	NNP	InitCap	O
commands	NNS	lowercase	O
from	IN	lowercase	O
the	DT	lowercase	O
remote	JJ	lowercase	O
server	NN	lowercase	O
,	,	other	O
here	RB	lowercase	O
you	PRP	lowercase	O
can	MD	lowercase	O
set	VB	lowercase	O
the	DT	lowercase	O
key	JJ	lowercase	O
commands	NNS	lowercase	O
to	TO	lowercase	O
command	VB	lowercase	O
the	DT	lowercase	O
virus	NN	lowercase	O
”	NN	other	O
Here	RB	InitCap	O
are	VBP	lowercase	O
the	DT	lowercase	O
available	JJ	lowercase	O
commands	NNS	lowercase	O
:	:	other	O
Name	NN	InitCap	O
Description	NNP	InitCap	O
cd	NN	lowercase	O
Change	NNP	InitCap	O
current	JJ	lowercase	O
directory	NN	lowercase	O
to	TO	lowercase	O
specified	VBN	lowercase	O
quit	NN	lowercase	O
Close	NNP	InitCap	O
the	DT	lowercase	O
socket	NN	lowercase	O
nggexe	JJ	lowercase	O
Execute	NNP	InitCap	O
received	VBD	lowercase	O
command	NN	lowercase	O
via	IN	lowercase	O
Python	NNP	InitCap	B-System
’	NNP	other	O
s	NN	lowercase	O
subprocess.Popen	NN	mixedCaps	O
(	(	other	O
)	)	other	O
without	IN	lowercase	O
outputs	NNS	lowercase	O
ngguploads	NNS	lowercase	O
Upload	NNP	InitCap	O
specified	VBD	lowercase	O
file	NN	lowercase	O
to	TO	lowercase	O
the	DT	lowercase	O
specified	VBN	lowercase	O
URL	NNP	ALLCAPS	O
nggdownloads	NNS	lowercase	O
Download	NNP	InitCap	O
content	NN	lowercase	O
from	IN	lowercase	O
the	DT	lowercase	O
specified	VBN	lowercase	O
URLs	NNP	mixedCaps	O
and	CC	lowercase	O
save	VB	lowercase	O
to	TO	lowercase	O
specified	VBN	lowercase	O
file	NN	lowercase	O
nggfilesystem	NN	lowercase	O
Dump	NNP	InitCap	O
file	NN	lowercase	O
structure	NN	lowercase	O
of	IN	lowercase	O

the	DT	lowercase	O
C	NNP	ALLCAPS	O
:	:	other	O
path	NN	lowercase	O
,	,	other	O
save	VB	lowercase	O
it	PRP	lowercase	O
to	TO	lowercase	O
the	DT	lowercase	O
file	NN	lowercase	O
in	IN	lowercase	O
json	NN	lowercase	O
format	NN	lowercase	O
and	CC	lowercase	O
zip	NN	lowercase	O
it	PRP	lowercase	O
nggstart_screen	JJ	lowercase	O
nggstop_screen	JJ	lowercase	O
Enable/disable	NNP	InitCap	O
screenshot	NN	lowercase	O
module	NN	lowercase	O
.	.	other	O

When	WRB	InitCap	O
enabled	VBN	lowercase	O
,	,	other	O
it	PRP	lowercase	O
makes	VBZ	lowercase	O
a	DT	lowercase	O
screenshot	JJ	lowercase	O
every	DT	lowercase	O
25	CD	numeric	O
seconds	NNS	lowercase	O
nggstart_key	JJ	lowercase	O
nggstop_key	JJ	lowercase	O
Enable/disable	JJ	InitCap	O
keylogging	NN	lowercase	O
module	NN	lowercase	O
nggstart_rec	IN	lowercase	O
nggstop_rec	JJ	lowercase	O
Enable/disable	JJ	InitCap	O
surrounding	VBG	lowercase	O
sounds	NNS	lowercase	O
recording	VBG	lowercase	O
module	NN	lowercase	O
ngg_status	JJ	lowercase	O
Send	NNP	InitCap	O
components	NNS	lowercase	O
status	NN	lowercase	O
to	TO	lowercase	O
the	DT	lowercase	O
C	NNP	ALLCAPS	O
&	CC	other	O
C	NNP	ALLCAPS	O
socket	NN	lowercase	O
*	NNP	other	O
any	DT	lowercase	O
other	JJ	lowercase	O
*	JJ	other	O
Execute	NNP	InitCap	O
received	VBD	lowercase	O
command	NN	lowercase	O
via	IN	lowercase	O
Python	NNP	InitCap	B-System
’	NNP	other	O
s	NN	lowercase	O
subprocess.Popen	NN	mixedCaps	O
(	(	other	O
)	)	other	O
,	,	other	O
output	NN	lowercase	O
result	NN	lowercase	O
will	MD	lowercase	O
be	VB	lowercase	O
sent	VBN	lowercase	O
to	TO	lowercase	O
the	DT	lowercase	O
C	NNP	ALLCAPS	O
&	CC	other	O
C	NNP	ALLCAPS	O
socket	NN	lowercase	O
.	.	other	O

All	DT	InitCap	O
modules	NNS	lowercase	O
set	VBN	lowercase	O
hidden	JJ	lowercase	O
attributes	NNS	lowercase	O
to	TO	lowercase	O
their	PRP$	lowercase	O
files	NNS	lowercase	O
:	:	other	O
Module	NNP	InitCap	O
Paths	NNP	InitCap	O
Exfiltrated	NNP	InitCap	O
data	NNS	lowercase	O
format	RB	lowercase	O
msconf.exe	CD	lowercase	B-Indicator
%	NN	other	B-Indicator
APPDATA	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
/myupd/gen/	NNP	lowercase	I-Indicator
%	NN	other	I-Indicator
Y	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
m	NN	lowercase	I-Indicator
%	NN	other	I-Indicator
d-	JJ	lowercase	I-Indicator
%	NN	other	I-Indicator
H	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
M	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
S_filesystem.zip	NNP	InitCap	I-Indicator
(	(	other	I-Indicator
file	JJ	lowercase	I-Indicator
structure	NN	lowercase	I-Indicator
dump	NN	lowercase	I-Indicator
)	)	other	I-Indicator
system.exe	NN	lowercase	I-Indicator
%	NN	other	I-Indicator
APPDATA	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
/myupd/aud/	NNP	lowercase	I-Indicator
%	NN	other	I-Indicator
d	NN	lowercase	I-Indicator
%	NN	other	I-Indicator
m	NN	lowercase	I-Indicator
%	NN	other	I-Indicator
Y	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
H	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
M	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
S.wav	NNP	InitCap	I-Indicator
(	(	other	I-Indicator
surrounding	VBG	lowercase	I-Indicator
sounds	NNS	lowercase	I-Indicator
)	)	other	I-Indicator
update.exe	VBP	lowercase	I-Indicator
%	NN	other	I-Indicator
APPDATA	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
/myupd_tmp/txt/	NNP	lowercase	I-Indicator
%	NN	other	I-Indicator
APPDATA	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
/myupd/txt/	NNP	lowercase	I-Indicator
%	NN	other	I-Indicator
Y	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
m	NN	lowercase	I-Indicator

%	NN	other	I-Indicator
d-	JJ	lowercase	I-Indicator
%	NN	other	I-Indicator
H	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
M	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
S.txt	NNP	InitCap	I-Indicator
(	(	other	I-Indicator
keylogging	VBG	lowercase	I-Indicator
)	)	other	I-Indicator
wow.exe	NN	lowercase	I-Indicator
%	NN	other	I-Indicator
APPDATA	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
/myupd/scr/	NNP	lowercase	I-Indicator
%	NN	other	I-Indicator
Y	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
m	NN	lowercase	I-Indicator
%	NN	other	I-Indicator
d-	JJ	lowercase	I-Indicator
%	NN	other	I-Indicator
H	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
M	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
S.jpg	NNP	InitCap	I-Indicator
(	(	other	I-Indicator
screenshots	NNS	lowercase	I-Indicator
)	)	other	I-Indicator
skype_sync2.exe	VBP	mixed	I-Indicator
%	NN	other	I-Indicator
APPDATA	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
/myupd_tmp/skype/	NNP	lowercase	I-Indicator
%	NN	other	I-Indicator
APPDATA	NNP	ALLCAPS	I-Indicator
%	NN	other	I-Indicator
/myupd/skype/	NNP	lowercase	I-Indicator
yyyyMMddHHmmss_in.mp3	NN	mixed	I-Indicator
yyyyMMddHHmmss_out.mp3	NN	mixed	B-Indicator
(	(	other	O
skype	JJ	lowercase	O
calls	VBZ	lowercase	O
records	NNS	lowercase	O
)	)	other	O
Moreover	RB	InitCap	O
,	,	other	O
we	PRP	lowercase	O
found	VBD	lowercase	O
one	CD	lowercase	O
module	NN	lowercase	O
written	VBN	lowercase	O

in	IN	lowercase	O
.Net	JJ	mixedCaps	B-System
–	NN	other	O
skype_sync2.exe	NN	mixed	B-Indicator
.	.	other	O

The	DT	InitCap	O
main	JJ	lowercase	O
purpose	NN	lowercase	O
of	IN	lowercase	O
this	DT	lowercase	O
module	NN	lowercase	O
is	VBZ	lowercase	O
to	TO	lowercase	O
exfiltrate	VB	lowercase	O
Skype	NNP	InitCap	B-System
call	NN	lowercase	O
recordings	NNS	lowercase	O
.	.	other	O

Just	RB	InitCap	O
like	IN	lowercase	O
the	DT	lowercase	O
previous	JJ	lowercase	O
modules	NNS	lowercase	O
,	,	other	O
it	PRP	lowercase	O
contains	VBZ	lowercase	O
multiple	JJ	lowercase	O
strings	NNS	lowercase	O
in	IN	lowercase	O
Italian	JJ	InitCap	O
.	.	other	O

After	IN	InitCap	O
launch	NN	lowercase	O
,	,	other	O
it	PRP	lowercase	O
downloads	VBZ	lowercase	O
a	DT	lowercase	O
codec	NN	lowercase	O
for	IN	lowercase	O
MP3	NNP	mixed	O
encoding	VBG	lowercase	O
directly	RB	lowercase	O
from	IN	lowercase	O
the	DT	lowercase	O
C	NNP	ALLCAPS	O
&	CC	other	O
C	NNP	ALLCAPS	O
server	NN	lowercase	O
:	:	other	O
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//54.67.109.199/skype_resource/libmp3lame.dll	VB	mixed	I-Indicator
The	DT	InitCap	O
skype_sync2.exe	NN	mixed	B-Indicator
module	NN	lowercase	O
has	VBZ	lowercase	O
a	DT	lowercase	O
compilation	NN	lowercase	O
timestamp	NN	lowercase	O
–	NNP	other	O
Feb	NNP	InitCap	O
06	CD	numeric	O
2017	CD	numeric	O
and	CC	lowercase	O
the	DT	lowercase	O
following	JJ	lowercase	O
PDB	NNP	ALLCAPS	O
string	NN	lowercase	O
:	:	other	O
\\vmware-host\Shared	JJ	mixedCaps	B-Indicator
Folders\dati\Backup\Projects\REcodin_2\REcodin_2\obj\x86\Release\REcodin_2.pdb	NNP	mixed	B-Indicator
network.exe	NN	lowercase	B-Indicator
is	VBZ	lowercase	O
a	DT	lowercase	O

module	NN	lowercase	O
for	IN	lowercase	O
submitting	VBG	lowercase	O
all	DT	lowercase	O
exfiltrated	VBN	lowercase	O
data	NNS	lowercase	O
to	TO	lowercase	O
the	DT	lowercase	O
server	NN	lowercase	O
.	.	other	O

In	IN	InitCap	O
the	DT	lowercase	O
observed	JJ	lowercase	O
version	NN	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
implant	NN	lowercase	O
it	PRP	lowercase	O
doesn	VBZ	lowercase	O
’	JJ	other	O
t	NNS	lowercase	O
have	VBP	lowercase	O
an	DT	lowercase	O
interface	NN	lowercase	O
to	TO	lowercase	O
work	VB	lowercase	O
with	IN	lowercase	O
the	DT	lowercase	O
skype_sync2.exe	NN	mixed	B-Indicator
module	NN	lowercase	O
.	.	other	O

network.exe	RB	lowercase	B-Indicator
submitting	VBG	lowercase	O
to	TO	lowercase	O
the	DT	lowercase	O
server	NN	lowercase	O
code	NN	lowercase	O
snippet	NN	lowercase	O
Code	NNP	InitCap	O
similarities	VBZ	lowercase	O
We	PRP	InitCap	O
found	VBD	lowercase	O
some	DT	lowercase	O
code	NN	lowercase	O
similarities	NNS	lowercase	O
between	IN	lowercase	O
the	DT	lowercase	O
implant	NN	lowercase	O
for	IN	lowercase	O
Windows	NNP	InitCap	B-System
and	CC	lowercase	O
other	JJ	lowercase	O
public	JJ	lowercase	O
accessible	JJ	lowercase	O
projects	NNS	lowercase	O
.	.	other	O

https	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//github.com/El3ct71k/Keylogger/	NN	mixed	I-Indicator
It	PRP	InitCap	O
appears	VBZ	lowercase	O
the	DT	lowercase	O
developers	NNS	lowercase	O
have	VBP	lowercase	O
copied	VBN	lowercase	O
the	DT	lowercase	O
functional	JJ	lowercase	O
part	NN	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
keylogger	NN	lowercase	O
module	NN	lowercase	O
from	IN	lowercase	O
this	DT	lowercase	O
project	NN	lowercase	O
.	.	other	O

update.exe	JJ	lowercase	B-Indicator
module	NN	lowercase	O
and	CC	lowercase	O
Keylogger	NNP	InitCap	O
by	IN	lowercase	O
‘	NNP	other	O
El3ct71k	NNP	mixed	O
’	NNP	other	O
code	NN	lowercase	O
comparison	NN	lowercase	O
Xenotix	NNP	InitCap	B-System
Python	NNP	InitCap	I-System
Keylogger	NNP	InitCap	I-System
including	VBG	lowercase	O
specified	VBN	lowercase	O
mutex	JJ	lowercase	O
‘	NNP	other	O
mutex_var_xboz	NN	lowercase	O
’	NN	other	O
.	.	other	O

update.exe	JJ	lowercase	B-Indicator
module	NN	lowercase	O
and	CC	lowercase	O
Xenotix	NNP	InitCap	B-System
Python	NNP	InitCap	I-System
Keylogger	NNP	InitCap	I-System
code	NN	lowercase	O
comparison	NN	lowercase	O
‘	NNP	other	O
addStartup	NN	mixedCaps	O
’	NNP	other	O
method	NN	lowercase	O
from	IN	lowercase	O
msconf.exe	NN	lowercase	B-Indicator
module	NN	lowercase	O
‘	NNP	other	O
addStartup	NN	mixedCaps	O
’	NNP	other	O
method	NN	lowercase	O
from	IN	lowercase	O
Xenotix	NNP	InitCap	B-System
Python	NNP	InitCap	I-System
Keylogger	NNP	InitCap	I-System
Distribution	NNP	InitCap	O
We	PRP	InitCap	O
found	VBD	lowercase	O
several	JJ	lowercase	O
landing	NN	lowercase	O
pages	NNS	lowercase	O
that	WDT	lowercase	O
spread	VBP	lowercase	O
the	DT	lowercase	O
Android	NNP	InitCap	B-System
implants	NNS	lowercase	O
.	.	other	O

Malicious	JJ	InitCap	O
URL	NNP	ALLCAPS	O
Referrer	NNP	InitCap	O
Dates	NNP	InitCap	O
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//217.194.13.133/tre/internet/Configuratore_3.apk	JJ	mixed	I-Indicator
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//217.194.13.133/tre/internet/	JJ	mixed	I-Indicator
2015-02-04	JJ	other	O
to	TO	lowercase	O
present	JJ	lowercase	O
time	NN	lowercase	O
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//217.194.13.133/appPro_AC.apk	JJ	mixed	I-Indicator
–	JJ	other	O
2015-07-01	JJ	other	O
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//217.194.13.133/190/configurazione/vodafone/smartphone/VODAFONE	CD	mixed	I-Indicator
%	NN	other	I-Indicator
20Configuratore	CD	mixed	I-Indicator
%	NN	other	I-Indicator
20v5_4_2.apk	CD	mixed	I-Indicator
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//217.194.13.133/190/configurazione/vodafone/smartphone/index.html	NN	mixed	I-Indicator

2015-01-20	JJ	other	O
to	TO	lowercase	O
present	JJ	lowercase	O
time	NN	lowercase	O
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//217.194.13.133/190/configurazione/vodafone/smartphone/Vodafone	CD	mixed	I-Indicator
%	NN	other	I-Indicator
20Configuratore.apk	CD	mixed	I-Indicator
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//217.194.13.133/190/configurazione/vodafone/smartphone/index.html	NN	mixed	I-Indicator
currently	RB	lowercase	O
active	JJ	lowercase	O
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//vodafoneinfinity.sytes.net/tim/internet/Configuratore_TIM.apk	JJ	mixedCaps	I-Indicator
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//vodafoneinfinity.sytes.net/tim/internet/	JJ	lowercase	I-Indicator
2015-03-04	JJ	other	O
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//vodafoneinfinity.sytes.net/190/configurazione/vodafone/smartphone/VODAFONE	NN	mixed	I-Indicator

%	NN	other	I-Indicator
20Configuratore	CD	mixed	I-Indicator
%	NN	other	I-Indicator
20v5_4_2.apk	CD	mixed	I-Indicator
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//vodafoneinfinity.sytes.net/190/configurazione/vodafone/smartphone/	JJ	mixed	I-Indicator
2015-01-14	JJ	other	O
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//windupdate.serveftp.com/wind/LTE/WIND	CD	mixedCaps	I-Indicator
%	NN	other	I-Indicator
20Configuratore	CD	mixed	I-Indicator
%	NN	other	I-Indicator
20v5_4_2.apk	CD	mixed	I-Indicator
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//windupdate.serveftp.com/wind/LTE/	JJ	mixedCaps	I-Indicator
2015-03-31	JJ	other	O
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//119.network/lte/Internet-TIM-4G-LTE.apk	JJ	mixed	I-Indicator
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//119.network/lte/download.html	NN	mixed	I-Indicator

2015-02-04	JJ	other	O
2015-07-20	JJ	other	O
http	NN	lowercase	B-Indicator
:	:	other	I-Indicator
//119.network/lte/Configuratore_TIM.apk	JJ	mixed	I-Indicator
2015-07-08	JJ	other	O
Many	NNP	InitCap	O
of	IN	lowercase	O
these	DT	lowercase	O
domains	NNS	lowercase	O
are	VBP	lowercase	O
outdated	VBN	lowercase	O
,	,	other	O
but	CC	lowercase	O
almost	RB	lowercase	O
all	DT	lowercase	O
(	(	other	O
except	IN	lowercase	O
one	CD	lowercase	O
–	NNP	other	O
appPro_AC.apk	NN	mixedCaps	B-Indicator
)	)	other	O
samples	NNS	lowercase	O
located	VBN	lowercase	O
on	IN	lowercase	O
the	DT	lowercase	O
217.194.13.133	CD	other	B-Indicator
server	NN	lowercase	O
are	VBP	lowercase	O
still	RB	lowercase	O
accessible	JJ	lowercase	O
.	.	other	O

All	PDT	InitCap	O
the	DT	lowercase	O
observed	JJ	lowercase	O
landing	NN	lowercase	O
pages	NNS	lowercase	O
mimic	VBP	lowercase	O
the	DT	lowercase	O
mobile	NN	lowercase	O
operators	NNS	lowercase	O
’	VBP	other	O
web	NN	lowercase	O
pages	NNS	lowercase	O
through	IN	lowercase	O
their	PRP$	lowercase	O
domain	NN	lowercase	O
name	NN	lowercase	O
and	CC	lowercase	O
web	JJ	lowercase	O
page	NN	lowercase	O
content	NN	lowercase	O
as	RB	lowercase	O
well	RB	lowercase	O
.	.	other	O

Further	JJ	InitCap	O
research	NN	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
attacker	NN	lowercase	O
’	NNP	other	O
s	VBZ	lowercase	O
infrastructure	NN	lowercase	O
revealed	VBD	lowercase	O
more	RBR	lowercase	O
related	JJ	lowercase	O
mimicking	NN	lowercase	O
domains	NNS	lowercase	O
.	.	other	O

Unfortunately	RB	InitCap	O
,	,	other	O
for	IN	lowercase	O
now	RB	lowercase	O
we	PRP	lowercase	O
can	MD	lowercase	O
’	VB	other	O
t	NNS	lowercase	O
say	VBP	lowercase	O
in	IN	lowercase	O
what	WP	lowercase	O
environment	NN	lowercase	O
these	DT	lowercase	O
landing	VBG	lowercase	O
pages	NNS	lowercase	O
were	VBD	lowercase	O
used	VBN	lowercase	O
in	IN	lowercase	O
the	DT	lowercase	O
wild	JJ	lowercase	O
,	,	other	O
but	CC	lowercase	O
according	VBG	lowercase	O
to	TO	lowercase	O
all	PDT	lowercase	O
the	DT	lowercase	O
information	NN	lowercase	O
at	IN	lowercase	O
our	PRP$	lowercase	O
dsiposal	NN	lowercase	O
,	,	other	O
we	PRP	lowercase	O
can	MD	lowercase	O
assume	VB	lowercase	O
that	IN	lowercase	O
they	PRP	lowercase	O
are	VBP	lowercase	O
perfect	JJ	lowercase	O
for	IN	lowercase	O
exploitation	NN	lowercase	O
using	VBG	lowercase	O
malicious	JJ	lowercase	O
redirects	NNS	lowercase	O
or	CC	lowercase	O
man-in-the-middle	JJ	lowercase	O
attacks	NNS	lowercase	O
.	.	other	O

For	IN	InitCap	O
example	NN	lowercase	O
,	,	other	O
this	DT	lowercase	O
could	MD	lowercase	O
be	VB	lowercase	O
when	WRB	lowercase	O
the	DT	lowercase	O
victim	NN	lowercase	O
’	NNP	other	O
s	NN	lowercase	O
device	NN	lowercase	O
connects	NNS	lowercase	O
to	TO	lowercase	O
a	DT	lowercase	O
Wi-Fi	JJ	mixedCaps	O
access	NN	lowercase	O
point	NN	lowercase	O
that	WDT	lowercase	O
is	VBZ	lowercase	O
infected	VBN	lowercase	O
or	CC	lowercase	O
controlled	VBN	lowercase	O
by	IN	lowercase	O
the	DT	lowercase	O
attackers	NNS	lowercase	O
.	.	other	O

Artifacts	NNS	InitCap	O
During	IN	InitCap	O
the	DT	lowercase	O
research	NN	lowercase	O
,	,	other	O
we	PRP	lowercase	O
found	VBD	lowercase	O
plenty	NN	lowercase	O
of	IN	lowercase	O
traces	NNS	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
developers	NNS	lowercase	O
and	CC	lowercase	O
those	DT	lowercase	O
doing	VBG	lowercase	O
the	DT	lowercase	O
maintaining	NN	lowercase	O
.	.	other	O

As	IN	InitCap	O
already	RB	lowercase	O
stated	VBN	lowercase	O
in	IN	lowercase	O
the	DT	lowercase	O
‘	NNP	other	O
malware	NN	lowercase	O
features	NNS	lowercase	O
’	VBP	other	O
part	NN	lowercase	O
,	,	other	O
there	EX	lowercase	O
are	VBP	lowercase	O
multiple	JJ	lowercase	O
giveaways	NNS	lowercase	O
in	IN	lowercase	O
the	DT	lowercase	O
code	NN	lowercase	O
.	.	other	O

Here	RB	InitCap	O
are	VBP	lowercase	O
just	RB	lowercase	O
some	DT	lowercase	O
of	IN	lowercase	O
them	PRP	lowercase	O
:	:	other	O
ngglobal	JJ	lowercase	O
–	NN	other	O
FirebaseCloudMessaging	NNP	mixedCaps	O
topic	NN	lowercase	O
name	NN	lowercase	O
Issuer	NNP	InitCap	O
:	:	other	O
CN	NNP	ALLCAPS	O
=	NNP	other	O
negg	FW	lowercase	O
–	NNP	other	O
from	IN	lowercase	O
several	JJ	lowercase	O
certificates	NNS	lowercase	O
negg.ddns	JJ	lowercase	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
net	NN	lowercase	I-Indicator
,	,	other	O
negg1.ddns	JJ	mixed	B-Indicator
[	NN	other	I-Indicator
